"","id_str","text","created_at","retweet_count","in_reply_to_user_id_str","favorite_count","is_retweet","device"
"2347","746895252884164608","We only want to admit those who love our people and support our values. #AmericaFirst",2016-06-25 21:37:59,8342,NA,23846,FALSE,"iPhone"
"2348","746895065591783424","We must suspend immigration from regions linked with terrorism until a proven vetting method is in place.",2016-06-25 21:37:14,11726,NA,34613,FALSE,"iPhone"
"2349","746734772928528384","Thank you to everyone who came out &amp; joined us @TrumpTurnberry yesterday! @EricTrump @IvankaTrump @DonaldJTrumpJr https://t.co/hQ1JTMrUtG",2016-06-25 11:00:18,3947,NA,14650,FALSE,"iPhone"
"2350","746721493061632000","On the 13th tee box @TrumpScotland with my grand daughter, Kai! @DonaldJTrumpJr https://t.co/7ii4KUfsab",2016-06-25 10:07:32,2202,NA,9776,FALSE,"iPhone"
"2352","746674420605980672","So funny, Crooked Hillary called BREXIT so incorrectly, and now she says that she is the one to deal with the U.K. All talk, no action!",2016-06-25 07:00:29,8557,NA,26532,FALSE,"Android"
"2354","746458701565988864","Many people are equating BREXIT, and what is going on in Great Britain, with what is happening in the U.S. People want their country back!",2016-06-24 16:43:17,10088,NA,28751,FALSE,"Android"
"2357","746415333741756418","I want all Americans to succeed together. President Obama's illegal executive amnesty undermines job prospects for...https://t.co/dpIDejXzJw",2016-06-24 13:50:57,5384,NA,14611,FALSE,"iPhone"
"2360","746289394231828480","Self-determination is the sacred right of all free people's, and the people of the UK have exercised that right for all the world to see.",2016-06-24 05:30:31,13130,NA,31099,FALSE,"iPhone"
"2361","746273889160957952","Getting ready to open the magnificent Turnberry in Scotland. What a great day, especially when added to the brave &amp; brilliant vote.",2016-06-24 04:28:54,4574,NA,17298,FALSE,"Android"
"2364","746145338608713728","Congratulations to my son, Eric, on the fantastic job he has done in rebuilding Turnberry, and its great Ailsa Course. Always support kids!",2016-06-23 19:58:06,5187,NA,23976,FALSE,"Android"
"2365","746144027616120833","Leaving now for a one night trip to Scotland in order to be at the Grand Opening of my great Turnberry Resort. Will be back on Sat. night!",2016-06-23 19:52:53,4030,NA,18364,FALSE,"Android"
"2368","745967990236143616","Thank you to Donald Rumsfeld for the endorsement. Very much appreciated. Clinton's conduct has been ""disqualifying.""",2016-06-23 08:13:22,5908,NA,19957,FALSE,"Android"
"2369","745693121095303168","#Imwithyou https://t.co/iY4K7Wcw3C",2016-06-22 14:01:09,12835,NA,27766,FALSE,"iPhone"
"2370","745455382882033664","Crooked Hillary refuses to say that she will be raising taxes beyond belief! She will be a disaster for jobs and the economy!",2016-06-21 22:16:27,9776,NA,28348,FALSE,"Android"
"2371","745299161130635264","I am ""the king of debt.""That has been great for me as a businessman, but is bad for the country. I made a fortune off of debt, will fix U.S.",2016-06-21 11:55:41,6269,NA,19867,FALSE,"Android"
"2372","745296338758270976","Hillary Clinton's open borders immigration policies will drive down wages for all Americans - and make everyone less safe.",2016-06-21 11:44:28,8920,NA,22799,FALSE,"iPhone"
"2373","745204320593940480","Crooked Hillary Clinton is totally unfit to be our president-really bad judgement and a temperament, according to new book, which is a mess!",2016-06-21 05:38:49,8321,NA,25049,FALSE,"Android"
"2376","744364393962569728","Yesterday's failing @NYTimes fraudulently shows an empty room prior to my speech, when in fact, it was packed! https://t.co/iFuf8MdTEH",2016-06-18 22:01:15,10415,NA,26933,FALSE,"iPhone"
"2377","744363535635996672","How can the NY Times show an empty room hours before my speech even started when they knew it was going to be packed? So totally dishonest!",2016-06-18 21:57:51,7633,NA,25568,FALSE,"iPhone"
"2378","744355251365511169","Donald Trump's Speech Is a Game Changer. #Trump2016
https://t.co/VXjtSivvuU https://t.co/dIK3IyrYGC",2016-06-18 21:24:56,4874,NA,14024,FALSE,"iPhone"
"2380","744336626411700227","I love you Arizona! Thank you!
#Trump2016 #AmericaFirst https://t.co/QuTsSmeVdO",2016-06-18 20:10:55,5019,NA,16034,FALSE,"iPhone"
"2382","744253170218524672","Thank you Las Vegas, Nevada!
#Trump2016 #AmericaFirst 
https://t.co/vhGwmhGCVR https://t.co/m1EIra7YMU",2016-06-18 14:39:17,3535,NA,11703,FALSE,"iPhone"
"2383","744225952465489920","In Las Vegas, getting ready to speak!",2016-06-18 12:51:08,2566,NA,12739,FALSE,"Android"
"2384","744218749822083072","Join me in Phoenix, Arizona today at 4pm! #Trump2016 #AmericaFirst https://t.co/PVB6QX7VpK https://t.co/hSaIurAfvD",2016-06-18 12:22:31,2762,NA,9693,FALSE,"iPhone"
"2385","743997751734657024","Thank you Houston, Texas! 
#AmericaFirst #Trump2016 
https://t.co/593p8uRPhq",2016-06-17 21:44:21,3398,NA,12578,FALSE,"iPhone"
"2386","743955609851068417","Thank you! #AmericaFirst  https://t.co/TZf8uwQO4L",2016-06-17 18:56:54,3173,NA,10483,FALSE,"iPhone"
"2389","743947386720923648","Thank you @DallasPD!  https://t.co/ORJyN4FsNI",2016-06-17 18:24:13,2670,NA,9334,FALSE,"iPhone"
"2390","743914866063212544","Join me in Phoenix, Arizona tomorrow at 4pm! #Trump2016 #AmericaFirst
https://t.co/PVB6QX7VpK https://t.co/B51r30Mazd",2016-06-17 16:14:59,3727,NA,11950,FALSE,"iPhone"
"2391","743852552257626112","THANK YOU! #AmericaFirst https://t.co/qp07UfnnjM",2016-06-17 12:07:23,4436,NA,13789,FALSE,"iPhone"
"2393","743765281898536960","People very unhappy with Crooked Hillary and Obama on JOBS and SAFETY! Biggest trade deficit in many years! More attacks will follow Orlando",2016-06-17 06:20:36,7217,NA,22792,FALSE,"Android"
"2395","743628318402961408","Thank you Dallas, Texas! 
https://t.co/ui9tSfMcS8 https://t.co/2iYArmM7oN",2016-06-16 21:16:21,4228,NA,14861,FALSE,"iPhone"
"2396","743543327467810817","Houston, TX:
https://t.co/nvHRnfi2N7

Las Vegas, NV
https://t.co/ksU8AGrFBS

Phoenix, AZ:
https://t.co/PVB6QX7VpK https://t.co/2ToWwthEeF",2016-06-16 15:38:38,3479,NA,9690,FALSE,"iPhone"
"2397","743522630230228993","Join me in Houston, Texas tomorrow night at 7pm! Tickets: https://t.co/nvHRnfzEbH https://t.co/Yd3f8xLpPl",2016-06-16 14:16:23,3418,NA,10055,FALSE,"iPhone"
"2399","743485792585146368","McAllen, Texas- 8 miles from 
U.S. - Mexico border. #Trump2016 
Video: https://t.co/pQ4nSTnVrK https://t.co/dKBTP1QjH3",2016-06-16 11:50:00,3648,NA,9294,FALSE,"iPhone"
"2400","743213971122044928","I will be interviewed on @greta at 7:00 P.M.  @FoxNews",2016-06-15 17:49:53,2019,NA,9110,FALSE,"Android"
"2401","743192668017205249","Finally an accurate story from the Washington Post!
https://t.co/0nNKEBSd73",2016-06-15 16:25:14,3599,NA,10747,FALSE,"iPhone"
"2405","743076652662431744","The press is so totally biased that we have no choice but to take our tough but fair and smart message directly to the people!",2016-06-15 08:44:14,8792,NA,27252,FALSE,"Android"
"2406","743075154507489280","An: Media fell all over themselves criticizing what DonaldTrump ""may have insinuated about @POTUS."" But he's right: https://t.co/bIIdYtvZYw",2016-06-15 08:38:17,7854,NA,14360,FALSE,"Android"
"2407","742909628338601985","Thank you Greensboro, North Carolina! Will be back soon! #AmericaFirst https://t.co/R29WMGNLGG",2016-06-14 21:40:32,4953,NA,18006,FALSE,"iPhone"
"2408","742785878679007232","TONIGHT! NORTH CAROLINA:
https://t.co/UolRS3aT6W

WEDNESDAY! GEORGIA:
https://t.co/1JJ2Kn0ani

SATURDAY! NEVADA:
https://t.co/x3w1PHtLXP",2016-06-14 13:28:48,3292,NA,9585,FALSE,"iPhone"
"2411","742694780933656576","American must now get very tough, very smart and very vigilant. We cannot admit people into our country without extraordinary screening.",2016-06-14 07:26:49,14858,NA,43313,FALSE,"Android"
"2412","742512112614944768","Join me in Atlanta on Wednesday- at noon! #Trump2016
Tickets: https://t.co/1JJ2Kn0ani https://t.co/cyARlHSEFU",2016-06-13 19:20:57,4145,NA,12393,FALSE,"iPhone"
"2413","742470476824477696","Crooked Hillary says we must call on Saudi Arabia and other countries to stop funding hate. I am calling on- cont'd: https://t.co/T1fVcu3mEC",2016-06-13 16:35:30,6116,NA,15521,FALSE,"iPhone"
"2416","742464168482201602","In my speech on protecting America I spoke about a temporary ban, which includes suspending immigration from nations tied to Islamic terror.",2016-06-13 16:10:26,13026,NA,38669,FALSE,"iPhone"
"2417","742456254837215232","Based on the incredibly inaccurate coverage and reporting of the record setting Trump campaign, we are hereby:  https://t.co/THKJwjNkaz",2016-06-13 15:38:59,4493,NA,13214,FALSE,"iPhone"
"2418","742455297059475456","I am no fan of President Obama, but to show you how dishonest the phony Washington Post is: https://t.co/cITm8BPixD",2016-06-13 15:35:11,4028,NA,11732,FALSE,"iPhone"
"2419","742437914731286530","TERRORISM, IMMIGRATION, AND NATIONAL SECURITY SPEECH- TRANSCRIPT: https://t.co/WD1LGFKx3M https://t.co/T7yHSdCeU8",2016-06-13 14:26:07,7746,NA,17278,FALSE,"iPhone"
"2422","742371820867878913","I will be going to New Hampshire today, home of my first primary victory, to discuss terror and the horrible events of yesterday. 2:30 P.M.",2016-06-13 10:03:29,4487,NA,17238,FALSE,"Android"
"2423","742370798850199552","I have been hitting Obama and Crooked Hillary hard on not using the term Radical Islamic Terror. Hillary just broke-said she would now use!",2016-06-13 09:59:25,9649,NA,32378,FALSE,"Android"
"2425","742066996767031296","Reporting that Orlando killer shouted ""Allah hu Akbar!"" as he slaughtered clubgoers. 2nd man arrested in LA with rifles near Gay parade.",2016-06-12 13:52:13,16520,NA,34881,FALSE,"Android"
"2426","742053354189299712","Is President Obama going to finally mention the words radical Islamic terrorism? If he doesn't he should immediately resign in disgrace!",2016-06-12 12:58:00,38456,NA,91642,FALSE,"iPhone"
"2427","742034549232766976","Appreciate the congrats for being right on radical Islamic terrorism, I don't want congrats, I want toughness &amp; vigilance. We must be smart!",2016-06-12 11:43:17,27146,NA,73417,FALSE,"iPhone"
"2429","741988371174699009","Clinton made a false ad about me where I was imitating a reporter GROVELING after he changed his story. I would NEVER mock disabled. Shame!",2016-06-12 08:39:47,7321,NA,27604,FALSE,"iPhone"
"2430","741965111968075776","Really bad shooting in Orlando. Police investigating possible terrorism. Many people dead and wounded.",2016-06-12 07:07:22,9368,NA,26676,FALSE,"Android"
"2431","741774067368402945","Goofy Elizabeth Warren, sometimes referred to as Pocahontas, pretended to be a Native American in order to advance her career. Very racist!",2016-06-11 18:28:13,12086,NA,36874,FALSE,"Android"
"2433","741760896775663616","Join me on Tuesday- in Greensboro, North Carolina! #Trump2016 #AmericaFirst https://t.co/iaL5IGTfV3",2016-06-11 17:35:53,2567,NA,8167,FALSE,"iPhone"
"2434","741754548004458496","Thank you Pittsburgh, Pennsylvania! Will be back soon! #AmericaFirst https://t.co/ttLMgInkdA",2016-06-11 17:10:40,4105,NA,14521,FALSE,"iPhone"
"2435","741744918205501441","Thank you to our amazing law enforcement officers! #AmericaFirst https://t.co/qWaTT9jsQD",2016-06-11 16:32:24,6340,NA,18482,FALSE,"iPhone"
"2436","741744258655387648","Thank you Tampa, Florida!
#AmericaFirst #TrumpTrain https://t.co/fY4QVoSSfj",2016-06-11 16:29:46,3433,NA,11426,FALSE,"iPhone"
"2438","741645740884303872","In Tampa, Florida- thank you to all of our outstanding volunteers who want to #MakeAmericaGreatAgain! https://t.co/04qqpGylT7",2016-06-11 09:58:18,5265,NA,20307,FALSE,"iPhone"
"2439","741600981251657728","Don King, and so many other African Americans who know me well and endorsed me, would not have done so if they thought I was a racist!",2016-06-11 07:00:26,9632,NA,28487,FALSE,"Android"
"2440","741590381503086592","Mitt Romney had his chance to beat a failed president but he choked like a dog. Now he calls me racist-but I am least racist person there is",2016-06-11 06:18:19,10812,NA,33740,FALSE,"Android"
"2442","741380579313098752","Thank you @FaithandFreedom Coalition! An honor joining you today- to discuss our shared values.
#RTM2016 #Trump2016 https://t.co/Ye6IhOW6ZM",2016-06-10 16:24:38,4266,NA,14702,FALSE,"iPhone"
"2443","741369263525662721","Heading to Richmond, Virginia now. Join me tonight! #Trump2016
Tickets: https://t.co/I2CJSqiKGN",2016-06-10 15:39:41,2393,NA,8982,FALSE,"iPhone"
"2444","741351028273086464","#FlashbackFriday #CrookedHillary https://t.co/pvrBb7v4NG",2016-06-10 14:27:13,11050,NA,21958,FALSE,"iPhone"
"2445","741301954324910080","2004 VIDEO:
Pocahontas describing Crooked Hillary Clinton as a Corporate Donor Puppet. Time for change! #Trump2016 
https://t.co/rZ1MqUzpKU",2016-06-10 11:12:13,9746,NA,18891,FALSE,"iPhone"
"2446","741297855168716801","Heading to D.C. to speak at Faith and Freedom Coalition and visit OPO.",2016-06-10 10:55:55,2558,NA,11007,FALSE,"Android"
"2447","741286391200505857","The great boxing promoter, Don King, just endorsed me. Nice!",2016-06-10 10:10:22,5259,NA,19166,FALSE,"Android"
"2448","741257031722622976","Join me! 
6/10: Richmond, VA - 8pm
6/11: Tampa, FL - 11am
6/11: Pittsburgh, PA - 3pm
6/13: Portsmouth, NH - 2:30pm
https://t.co/kv624y9UOm",2016-06-10 08:13:42,3150,NA,8804,FALSE,"iPhone"
"2449","741240449906663424","Pocahontas is at it again! Goofy Elizabeth Warren, one of the least productive U.S. Senators, has a nasty mouth. Hope she is V.P. choice.",2016-06-10 07:07:49,9484,NA,29360,FALSE,"Android"
"2451","741007091947556864","How long did it take your staff of 823 people to think that up--and where are your 33,000 emails that you deleted? https://t.co/gECLNtQizQ",2016-06-09 15:40:32,168765,NA,297281,FALSE,"iPhone"
"2453","740883494117728256","Crooked Hillary Clinton will be a disaster on jobs, the economy, trade, healthcare, the military, guns and just about all else. Obama plus!",2016-06-09 07:29:24,12134,NA,34027,FALSE,"Android"
"2454","740879092141182976","As expected, the media is very much against me. Their dishonesty is amazing but, just like our big wins in the primaries, we will win!",2016-06-09 07:11:55,9554,NA,33299,FALSE,"Android"
"2456","740708673694076928","I would have had many millions of votes more than Crooked Hillary Clinton except for the fact that I had 16 opponents, she had one!",2016-06-08 19:54:44,5854,NA,21550,FALSE,"Android"
"2457","740641413335908352","MAKE AMERICA GREAT AGAIN!
#AmericaFirst #Trump2016 
https://t.co/42OpVsjXjp",2016-06-08 15:27:28,7587,NA,18686,FALSE,"iPhone"
"2460","740392765662629888","Thank you California! #Trump2016 
https://t.co/GusL2UPrX2 https://t.co/H6D25S1TR5",2016-06-07 22:59:25,3937,NA,12327,FALSE,"iPhone"
"2461","740387780719747072","Thank you New Mexico! #Trump2016
https://t.co/wNOY8Pc2kM https://t.co/osWzVxNkJx",2016-06-07 22:39:37,2987,NA,9885,FALSE,"iPhone"
"2462","740385872089120768","Thank you South Dakota! #Trump2016 
https://t.co/GbRTQdxIj4 https://t.co/pNqwOrY0ZB",2016-06-07 22:32:02,3065,NA,10373,FALSE,"iPhone"
